D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,34897,822,1332,828,1340,5,0,0,[1097],7361
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,22458,352,817,364,824,0,0,0,[1097],7362
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,26953,782,1325,792,1333,10,146.8854173,10.28766053,[4],7363
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,23394,495,1000,502,1005,0,0,0,[1097],7364
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,45473,0,1218,7,1229,10,0,0,[1097],7365
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,52761,693,1093,703,1105,0,0,0,[1097],7366
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,26860,691,1835,698,1853,10,106.3412105,7.898408658,[2],7367
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,29914,488,789,511,806,0,210.8982188,13.41305095,[-1],7368
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,40312,453,528,457,542,10,245.7624794,17.7085774,[0],7369
D:/ETP trial survey/Jason's Computer/20191120/20191120_4/錄製_2019_11_20_11_12_52_295.mp4,14555,625,1802,632,1815,10,145.8111352,9.135744394,[3],7370
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,45036,785,831,794,839,10,0,0,[1097],7371
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,31401,874,1475,882,1484,10,0,0,[1097],7372
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,40024,301,353,311,370,10,20.6996691,1.473592119,[77],7373
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,23282,329,17,373,31,10,72.38263256,4.535679453,[16],7374
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,23728,474,1326,488,1333,10,0,0,[1097],7375
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,31355,660,1195,681,1242,10,182.6729027,11.21546541,[-1],7376
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,44152,440,1032,450,1038,5,0,0,[1097],7377
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,36326,186,790,190,798,0,0,0,[1097],7378
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,55981,162,1046,177,1059,0,0,0,[1097],7379
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44461,414,1410,440,1429,6,114.5614446,7.223510145,[-1],7380
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,40072,396,93,405,114,10,0.55167956,0.039724292,[741],7381
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,24823,386,1081,398,1103,10,256.3655436,15.81971921,[-1],7382
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,32206,480,708,487,719,10,0,0,[1097],7383
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,35920,803,688,816,696,10,22.4836555,1.196267645,[96],7384
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,36668,264,1585,275,1592,10,0,0,[1097],7385
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,21932,382,1672,390,1683,10,0,0,[1097],7386
D:/ETP trial survey/Jason's Computer/20191120/20191120_4/錄製_2019_11_20_11_12_52_295.mp4,14555,490,1104,506,1116,10,252.3914129,15.81349347,[-1],7387
D:/ETP trial survey/Jason's Computer/20191121/20191121_1/錄製_2019_11_21_07_25_55_214.mp4,45600,272,883,284,892,10,463.9454561,28.7443595,[-1],7388
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,39976,81,926,87,942,0,0,0,[1097],7389
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,25191,643,1569,655,1608,10,422.2296753,25.97858732,[-1],7390
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,64813,201,208,210,222,10,0,0,[1097],7391
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,35942,3,1016,10,1043,10,0,0,[1097],7392
D:/ETP trial survey/Jason's Computer/20191120/20191120_4/錄製_2019_11_20_11_12_52_295.mp4,14618,702,1298,708,1306,10,0,0,[1097],7393
D:/ETP trial survey/Jason's Computer/20191129/20191129_1/錄製_2019_11_29_08_23_34_390.mp4,14585,446,1840,462,1860,10,0,0,[1097],7394
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,33678,738,270,745,283,0,0,0,[1097],7395
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,28352,743,1072,766,1094,10,94.49568769,6.01824867,[9],7396
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,28848,862,1458,882,1490,10,400.8012429,24.6979704,[-1],7397
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,28802,370,1613,380,1636,10,0,0,[1097],7398
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,32156,748,1774,753,1782,10,160.2306494,10.10892452,[4],7399
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,25835,100,1769,113,1806,10,0,0,[1097],7400
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,36176,187,1864,199,1872,10,26.66712015,2.016460085,[63],7401
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,32880,241,1371,249,1384,10,171.2111702,10.86340279,[-1],7402
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,20222,357,725,366,737,10,216.8333666,14.24652668,[-1],7403
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,23453,372,1131,388,1137,0,0,0,[1097],7404
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,45082,722,1968,738,1984,10,99.36512568,6.265327712,[7],7405
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,45128,461,1453,476,1479,10,97.5353049,6.149950946,[9],7406
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,50728,729,1504,737,1511,10,321.9467949,23.88966196,[-1],7407
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44645,773,1628,781,1639,10,270.2418416,17.03971779,[0],7408
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44714,586,1556,595,1568,10,247.502424,15.60591591,[-1],7409
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,22588,690,920,696,927,10,0,0,[1097],7410
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,29653,544,1445,554,1460,10,0,0,[1097],7411
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,65949,395,913,405,921,0,0,0,[1097],7412
D:/ETP trial survey/Jason's Computer/20191129/20191129_1/錄製_2019_11_29_08_23_34_390.mp4,14057,807,369,825,386,10,409.9997175,26.30604821,[-1],7413
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,39904,215,777,222,795,10,0,0,[1097],7414
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,28595,401,475,415,512,10,503.6533817,30.89602346,[-1],7415
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,40528,598,458,605,475,5,9.064166263,0.651034311,[268],7416
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,61245,152,1966,157,1973,10,0,0,[1097],7417
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,44893,508,1013,525,1017,0,0,0,[1097],7418
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44875,831,1962,841,1980,10,158.827238,10.01462725,[4],7419
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,38536,694,1266,707,1277,10,63.19973522,3.993236378,[23],7420
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,22828,453,1336,470,1344,0,357.2925924,24.92297989,[-1],7421
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,29285,705,1109,723,1141,10,36.21864085,2.224168828,[65],7422
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,28411,312,1453,326,1493,10,0,0,[1097],7423
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,19928,500,925,517,931,0,0,0,[1097],7424
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,29828,538,1288,542,1297,0,0,0,[1097],7425
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,42966,540,1432,545,1450,10,295.3771795,18.62459103,[0],7426
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,45427,783,1287,804,1299,10,111.1446828,7.008071058,[5],7427
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,35524,279,1141,287,1161,10,270.8066674,14.5101565,[-1],7428
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,18124,631,1889,636,1896,10,208.8857916,8.769926487,[2],7429
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,40120,390,611,400,621,10,320.2266814,23.13182152,[-1],7430
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,50632,326,1660,338,1677,10,285.7043783,21.20199292,[-1],7431
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,26678,392,1555,401,1569,0,388.1037685,27.17420013,[-1],7432
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,34952,810,1355,834,1365,5,109.9636853,5.938000656,[9],7433
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,68777,164,1749,176,1768,10,88.86616067,4.225353127,[-1],7434
D:/ETP trial survey/Jason's Computer/20191128/20191128_9/錄製_2019_11_28_16_11_37_783.mp4,20504,423,672,435,681,1,0,0,[1097],7435
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,38992,359,671,365,684,5,0,0,[1097],7436
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,28328,0,1233,5,1241,0,0,0,[1097],7437
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,40768,861,1038,868,1048,10,385.0625144,28.78988482,[-1],7438
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,33080,828,590,844,597,10,0,0,[1097],7439
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,34974,809,289,822,297,10,52.04637189,2.809010131,[20],7440
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,44662,645,1112,652,1121,6,253.0200887,16.64585153,[0],7441
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,44224,412,272,419,283,5,0,0,[1097],7442
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44599,95,1263,100,1271,10,11.56018836,0.728911356,[193],7443
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,35964,756,1291,766,1302,10,97.28351215,5.170211077,[14],7444
D:/ETP trial survey/Jason's Computer/20191121/20191121_1/錄製_2019_11_21_07_25_55_214.mp4,45600,875,982,882,991,10,130.566954,8.089449771,[2],7445
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,39784,478,494,482,504,10,363.7144395,23.78989632,[-1],7446
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44829,708,1589,716,1607,10,184.6350737,11.64190389,[-1],7447
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,37086,544,1558,559,1573,10,399.2716373,21.42461611,[-1],7448
D:/ETP trial survey/Jason's Computer/20191120/20191120_4/錄製_2019_11_20_11_12_52_295.mp4,21433,434,602,442,616,10,0,0,[1097],7449
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,23108,714,1134,727,1144,0,0,0,[1097],7450
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,33747,88,1116,99,1125,10,0,0,[1097],7451
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,23259,469,1541,479,1565,10,0,0,[1097],7452
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,44344,440,478,451,486,5,0,0,[1097],7453
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,34446,546,1011,567,1029,0,544.744675,29.33846315,[-1],7454
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44001,439,885,453,901,10,389.6790419,24.57066182,[-1],7455
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,31286,621,1415,633,1467,10,0,0,[1097],7456
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,30297,762,1273,768,1281,10,0,0,[1097],7457
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,34023,448,1244,456,1251,10,339.3416733,21.10588848,[-1],7458
D:/ETP trial survey/Jason's Computer/20191129/20191129_4/錄製_2019_11_29_13_07_47_434.mp4,58374,481,1302,500,1308,10,430.7767665,26.35133885,[-1],7459
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,38448,261,782,271,798,5,0,0,[1097],7460
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,27428,134,533,139,544,10,0,0,[1097],7461
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,33011,333,1075,348,1083,10,133.0671967,8.228255367,[2],7462
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,44070,699,896,713,906,10,65.08327084,4.103733755,[12],7463
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,19104,579,1883,615,1916,10,0,0,[1097],7464
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,44896,614,1542,619,1550,10,0,0,[1097],7465
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,32246,50,1792,66,1803,10,235.3175728,13.71935634,[-1],7466
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,35502,30,811,50,824,0,396.0285511,21.23522805,[-1],7467
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,53545,133,985,152,1017,0,0,0,[1097],7468
D:/ETP trial survey/Jason's Computer/20191129/20191129_4/錄製_2019_11_29_13_07_47_434.mp4,59915,41,1983,58,1990,10,436.7324909,22.57297036,[-1],7469
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,25191,220,193,233,224,10,388.5705269,23.90763595,[-1],7470
D:/ETP trial survey/Jason's Computer/20191120/20191120_4/錄製_2019_11_20_11_12_52_295.mp4,14618,201,1376,216,1399,10,102.4749562,6.43478596,[7],7471
D:/ETP trial survey/Jason's Computer/20191121/20191121_1/錄製_2019_11_21_07_25_55_214.mp4,45570,534,590,546,611,10,218.1854053,13.51638566,[-1],7472
D:/ETP trial survey/Jason's Computer/20191129/20191129_1/錄製_2019_11_29_08_23_34_390.mp4,13947,557,571,566,580,10,133.2324141,8.528973149,[2],7473
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,38318,590,1542,598,1552,10,15.93192689,1.008532579,[112],7474
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,35904,758,1838,763,1846,10,176.8892721,11.15293307,[-1],7475
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,30389,682,1297,699,1335,10,565.9403359,34.83541829,[-1],7476
D:/ETP trial survey/Jason's Computer/20191129/20191129_4/錄製_2019_11_29_13_07_47_434.mp4,58259,782,1254,792,1266,10,411.1782228,25.18984082,[-1],7477
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,33203,720,837,730,852,0,314.5993151,23.81367348,[-1],7478
D:/ETP trial survey/Jason's Computer/20191129/20191129_1/錄製_2019_11_29_08_23_34_390.mp4,15817,847,512,859,520,10,266.2049081,17.12843663,[0],7479
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,43144,614,827,619,837,10,393.22294,29.47742611,[-1],7480
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,25789,442,1155,455,1184,10,395.3185878,24.40840786,[-1],7481
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,24869,223,901,235,924,10,0,0,[1097],7482
D:/ETP trial survey/Jason's Computer/20191128/20191128_9/錄製_2019_11_28_16_11_37_783.mp4,18579,331,1101,355,1120,10,0,0,[1097],7483
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,17362,582,219,602,230,10,359.7313707,11.74976366,[-1],7484
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,33698,482,1336,497,1345,0,0,0,[1097],7485
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,23811,384,1002,398,1042,10,74.53083043,4.620232688,[15],7486
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,27652,540,1123,548,1137,10,430.1962992,26.59302033,[-1],7487
D:/ETP trial survey/Jason's Computer/20191129/20191129_1/錄製_2019_11_29_08_23_34_390.mp4,15817,435,472,444,485,10,0,0,[1097],7488
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,27054,644,1033,661,1082,10,806.3479488,49.66219716,[-1],7489
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,1408,183,561,190,576,5,0,0,[1097],7490
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,20178,206,1965,222,1973,10,296.9579643,18.37836383,[0],7491
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,32136,229,1781,246,1795,10,114.9035195,6.887750241,[5],7492
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,21002,540,933,549,937,0,0,0,[1097],7493
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,40672,756,320,762,328,0,313.8403884,23.03370896,[-1],7494
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,43656,71,164,78,175,10,232.9187939,14.68636571,[-1],7495
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,23584,279,1837,294,1851,10,0,0,[1097],7496
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,68861,546,776,572,792,0,0,0,[1097],7497
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,47800,42,650,49,656,10,0,0,[1097],7498
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,47133,889,1974,900,1990,10,0,0,[1097],7499
D:/ETP trial survey/Jason's Computer/20191120/20191120_3_100m_30km_Whales/錄製_2019_11_20_10_13_54_900.mp4,45565,746,1816,756,1837,10,159.6235497,10.06483756,[4],7500
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,26203,36,1350,47,1365,10,0,0,[1097],7501
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,30343,599,921,607,945,10,220.3748142,13.56246182,[-1],7502
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,31125,561,1173,569,1202,10,251.7696853,15.48703686,[-1],7503
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,32206,199,1439,206,1462,10,0,0,[1097],7504
D:/ETP trial survey/Jason's Computer/20191128/20191128_3_Dolphin/錄製_2019_11_28_09_42_38_725.mp4,44368,387,609,406,626,5,0,0,[1097],7505
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,36668,470,1431,484,1440,10,63.42573574,3.410743437,[28],7506
D:/ETP trial survey/Jason's Computer/20191129/20191129_1/錄製_2019_11_29_08_23_34_390.mp4,13419,619,559,646,585,10,85.0048083,5.453257976,[6],7507
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,28858,574,1635,607,1659,10,125.3011863,7.982726307,[2],7508
D:/ETP trial survey/Jason's Computer/20191128/20191128_6/錄製_2019_11_28_12_05_07_124.mp4,17258,558,1299,566,1304,10,174.6685965,11.0760157,[-1],7509
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,27308,518,1744,526,1753,10,125.6595414,9.050668564,[3],7510
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,26860,474,1894,485,1909,10,0,0,[1097],7511
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,2332,679,565,688,579,6,123.5086491,6.630289856,[7],7512
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,29166,861,1112,875,1125,5,213.1948898,13.57118954,[-1],7513
D:/ETP trial survey/Jason's Computer/20191123/20191123_4_BigschoolDolphin/錄製_2019_11_23_16_16_02_506.mp4,30003,587,1161,594,1190,2,0,0,[1097],7514
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,34622,479,1605,496,1630,10,252.6999395,13.63572978,[-1],7515
D:/ETP trial survey/Jason's Computer/20191128/20191128_7/錄製_2019_11_28_12_59_28_589.mp4,54217,680,1302,687,1313,10,163.2125842,12.09174756,[1],7516
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,34226,351,989,360,998,0,0,0,[1097],7517
D:/ETP trial survey/Jason's Computer/20191129/20191129_4/錄製_2019_11_29_13_07_47_434.mp4,58857,514,1126,526,1135,10,130.0682059,8.020934795,[2],7518
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,35148,861,1981,866,1990,10,312.4899823,19.78875294,[-1],7519
D:/ETP trial survey/Jason's Computer/20191124/20191124_1_BigSchoolDolphin/錄製_2019_11_24_16_10_26_600.mp4,32202,105,1870,118,1885,10,1.22554116,0.072209484,[980],7520
D:/ETP trial survey/Jason's Computer/20191128/20191128_5/錄製_2019_11_28_11_02_40_268.mp4,17004,205,1937,214,1945,10,421.8550114,31.41768791,[-1],7521
D:/ETP trial survey/Jason's Computer/20191129/20191129_6/錄製_2019_11_29_16_14_59_189.mp4,31309,781,1449,794,1489,10,205.1518495,12.59506798,[1],7522
